한자단어,빈도
等,5
官兵,4
四川,4
唐希順,4
駐蹕,3
地方,3
矣,3
福口,3
有,3
清水,3
一路,3
其,2
總督,2
歸路,2
清口,2
裴,2
家,2
塲,2
引河,2
流入,2
運河,2
又,2
再,2
河,2
我,2
之,2
吏部,2
提臣,2
蠻,2
貝和諾,2
三路,2
渠魁,2
旨,2
行事,2
著,2
張霖,2
十二月,1
己未,1
朔上,1
煖,1
泉,1
喀喇沁,1
多羅杜,1
楞,1
郡王,1
扎什護,1
國公善,1
巴喇錫,1
來,1
朝,1
各賜鷹,1
塔布,1
囊,1
及,1
賜,1
白金,1
有差,1
河道,1
張鵬翮,1
疏言臣,1
凜,1
遵聖授,1
方略,1
次第,1
舉行,1
先疏,1
海口,1
水有,1
今黃水,1
不,1
出岸,1
繼挑芒,1
稻河,1
引,1
湖水,1
入江高,1
郵寶應,1
一帶,1
水由地,1
中行,1
再闢,1
開張,1
淮水,1
出路,1
加修,1
高家堰,1
堵塞,1
六壩,1
逼,1
復,1
歸,1
故道,1
引張,1
河會入,1
裴家,1
開放,1
將湖,1
頭加,1
濬深,1
闊以,1
迎洪澤湖,1
大溜,1
將張,1
引水,1
入,1
挑,1
寬,1
深水,1
大勢,1
旺直,1
敵黃水暢,1
黃,1
之中,1
純,1
係,1
己,1
無,1
灌入,1
臣,1
自,1
下河,1
回至,1
見水,1
大半,1
入黃少,1
半入,1
運一水,1
兩分,1
若,1
神助,1
官民,1
快睹,1
淮黃交會,1
歡聲,1
如雷,1
皆,1
皇上,1
霄旰憂勤,1
精誠上格,1
天心,1
神效,1
靈之,1
所致,1
也,1
下,1
所司,1
知,1
戊午,1
上,1
雅圖,1
和,1
洛署,1
陝西,1
尚書席爾達,1
題准,1
咨稱,1
烹壩己,1
被,1
爐,1
侵占,1
輒,1
敢,1
渡河,1
不但,1
侵犯,1
擦,1
道,1
意在,1
斷,1
准,1
撫臣,1
咨據化,1
林營,1
參將,1
李麟,1
詳稱,1
將來,1
取爐,1
非,1
進兵,1
不可,1
齊進,1
之外,1
更宜,1
另,1
撥,1
由寧番,1
由,1
魚通,1
由寧,1
越則,1
亦可,1
擒獻臣,1
思爐,1
如此,1
狂悖,1
已,1
經親,1
至化林,1
營汛,1
抽調,1
各鎮營,1
應否,1
直前,1
剿,1
逐擒,1
拏,1
密題,1
請,1
得,1
著將,1
荊州,1
滿洲兵,1
二千,1
發往,1
將軍莽,1
奕,1
祿,1
年老,1
著鎮守,1
副,1
都,1
統二員,1
領兵,1
前去,1
著理,1
藩院,1
侍郎,1
滿丕自京馳,1
驛,1
前往,1
統領,1
與,1
提督,1
商酌,1
這所,1
發之兵,1
每名,1
賞銀,1
二十,1
兩,1
整理,1
器械,1
到,1
成都,1
之日,1
其口,1
糧,1
酌量,1
路程,1
支給,1
勿,1
致遲,1
悞,1
糧餉,1
巡撫,1
料理,1
現今,1
應,1
作何,1
之處,1
相機,1
而,1
行勿致,1
失機,1
庚申,1
上行,1
圍射,1
殪,1
四豹,1
冰窖,1
議覆,1
工科,1
給事,1
中,1
慕琛題,1
參雲南,1
布政使,1
出身,1
鹽商,1
官方,1
玷,1
輿論,1
不孚,1
應將,1
革職,1
從,1
授鎮國,1
公蘇爾法,1
女為,1
鄉君婿,1
單霸,1
為,1
鎮國,1
公婿,1
秩,1
四品,1
위기,0
