한자단어,빈도
等,3
軍兵,3
製,3
日,2
大臣,2
衣服,2
一萬襲,2
送,2
至,2
賞給,2
造,2
將,2
軍,2
爾,2
刑部,2
右侍郎,2
二月,1
庚辰,1
朔,1
皇子,1
生即,1
於,1
是,1
薨,1
未命名,1
戊寅,1
諭議政,1
兩路,1
駐扎邊,1
塞,1
二三年,1
矣,1
勞苦殊,1
甚,1
亦,1
將損,1
敝,1
朕,1
深加,1
軫,1
念,1
特令,1
衣,1
二,1
萬,1
襲,1
現,1
今,1
所有,1
派,1
侍衛,1
一員,1
由,1
內,1
地,1
驛,1
站,1
將軍富,1
寧安軍前,1
再,1
俟,1
完,1
傅,1
丹,1
前,1
著,1
查驗,1
裝載,1
牢固,1
發往,1
如,1
尚有,1
不敷計算,1
數目,1
照此,1
將庫,1
貯布,1
疋,1
令,1
其,1
自行,1
大,1
學,1
士,1
九卿,1
遵旨,1
皇太子,1
儀仗,1
冠服,1
一切,1
應用,1
之物,1
及,1
應行,1
禮儀,1
俱,1
查明,1
裁,1
減定議,1
具奏,1
得,1
旨,1
所議,1
甚善,1
壬午,1
轉,1
李華之為,1
左侍郎,1
陞,1
都察院,1
左,1
副,1
都御史,1
周道,1
新,1
為,1
위기,0
