한자단어,빈도
等,7
及,3
上詣,2
大臣,2
大學士,2
太皇太后,2
皇太后,2
忒,2
喀,2
阿霸,2
都,2
康熙,1
二十三年,1
甲子,1
春,1
正月,1
丁卯,1
朔,1
堂子,1
行禮,1
還宮,1
拜神,1
畢率,1
諸王,1
貝勒貝子,1
公內,1
侍衛等詣,1
宮行,1
禮御,1
太和,1
門王,1
以下,1
文武,1
各官外,1
藩王,1
使臣,1
上表,1
朝賀,1
照例,1
筵宴,1
朝鮮國王,1
李,1
焞,1
遣,1
陪臣,1
趙,1
師錫等表賀,1
冬至,1
元旦,1
萬壽節,1
進歲,1
貢禮物,1
宴賚如例,1
賜,1
朝,1
正,1
外藩,1
科爾沁蘇,1
尼特,1
蒿齊,1
扎魯特,1
烏,1
朱穆秦,1
翁牛特,1
土默特,1
郭爾羅斯四子,1
部落,1
鄂爾,1
多斯,1
敖漢喀爾,1
垓,1
哈納扎,1
賴特,1
巴林,1
吳喇,1
喇沁,1
克西,1
克騰,1
阿祿,1
科爾沁,1
杜爾伯特,1
歸化城,1
厄魯特,1
王貝勒貝子,1
公,1
台吉,1
內,1
上,1
三旗,1
統副,1
統尚書,1
侍郎,1
學士,1
侍衛,1
宴,1
旌表,1
八旗,1
節婦,1
滿洲,1
伊白里,1
妻關,1
氏,1
四十四,1
人,1
蒙古,1
拜,1
西里,1
妻莽氏,1
六人漢軍于,1
宇政妻,1
韓氏,1
三人烈,1
婦滿洲,1
胡什他,1
妻,1
佟氏,1
三人,1
各給,1
銀建坊,1
如例,1
辛未,1
宮,1
問安,1
위기,0
