한자단어,빈도
等,11
至,11
之,10
於,8
引河,7
又,6
星宿,6
處,4
向,4
朕,4
楊村,4
有,4
即,4
黃,4
皇后,3
諭,3
皆,3
隄,3
以,3
有益,3
不可,3
使,3
而,3
日至,3
鄂陵,3
周圍,3
三百,3
餘里,3
蒙古,3
也,3
山名,3
山下,3
流入,3
山之南,3
耍,2
兒渡,2
運河,2
兩邊,2
來,2
其,2
故,2
不,2
海潮,2
之水,2
者,2
因,2
不能,2
舊河,2
形跡,2
減水壩,2
寬,2
水長,2
挑,2
李光地,2
名古,2
從,2
是,2
起程,2
呼呼,2
六月,2
有澤名,2
海,2
勝數,2
巴爾布,2
阿克,2
塔,2
因七奇,2
古爾班,2
諸泉名,2
流出,2
歸,2
向東,2
南行,2
海山,2
北流,2
隄岸,2
衝決,2
河水,2
一股,2
時,2
亦,2
文安,2
大城,2
百姓,2
開河,2
彼,2
青縣,2
便,2
冬,1
十月,1
戊辰,1
朔享,1
太廟,1
上,1
親詣,1
行禮遣,1
官,1
祭,1
永陵,1
福陵,1
昭陵,1
暫安奉,1
殿,1
孝陵仁,1
孝,1
孝昭,1
孝懿,1
陵,1
頒,1
康熙,1
四十四年,1
時憲歷,1
內務府,1
郎中,1
齊蘇勒,1
東旺,1
西旺,1
沙,1
工,1
係,1
沙土,1
築成,1
堅固且,1
敵數,1
山水,1
兼,1
一日,1
二次,1
倒灌,1
所以,1
逼回,1
不及,1
流行,1
常漲,1
滿,1
溢出,1
容受,1
之故,1
前閱,1
相近,1
一道,1
此間,1
建減,1
水石壩,1
分水,1
勢,1
甚為,1
此處,1
近海,1
疏通,1
甚易,1
所分,1
通百靈港,1
寶坻縣,1
香河,1
縣此,1
三處,1
地勢,1
低窪,1
難以,1
抵敵,1
建造,1
須口,1
四五十丈,1
以石,1
鋪,1
尾長,1
斜,1
堅固,1
修築,1
若,1
四尺,1
越,1
可將,1
見存,1
十丈,1
將此,1
土,1
即築,1
爾,1
會,1
同,1
直,1
隸,1
巡,1
撫,1
前往,1
驗看,1
丈量,1
具奏,1
丁卯,1
先是,1
上遣,1
侍衛拉錫,1
探視,1
河源,1
曰,1
河之源,1
雖,1
爾班索羅謨,1
其實,1
發源,1
之處,1
無人到,1
過爾等務須,1
直窮,1
其源,1
明白,1
察視,1
河流,1
至何,1
處入,1
雪山,1
邊內,1
凡,1
經流,1
處宜,1
詳閱,1
拉,1
錫,1
回奏臣,1
遵旨,1
四月,1
初四,1
日自京,1
五月,1
十三日,1
青海,1
十四日,1
布拉克,1
貝勒色,1
卜騰,1
札爾同,1
臣,1
前行,1
初七,1
海之東,1
初八,1
鄂陵西,1
札陵,1
西札陵,1
之東,1
相隔,1
三十里,1
初九,1
名,1
鄂敦,1
塔拉,1
登山,1
高者,1
視,1
海之源,1
小泉,1
萬億,1
群山,1
名為,1
庫爾滾,1
崑,1
崙,1
南有山,1
爾班吐爾哈,1
西南,1
有山,1
名布,1
胡珠爾,1
黑西有,1
哈北有,1
東北有,1
烏,1
闌,1
杜石,1
吐爾哈,1
諸泉,1
西藩,1
國名,1
為噶爾馬塘,1
哈,1
為噶爾馬春穆朗,1
為噶爾馬,1
沁尼,1
三山,1
之泉,1
三支,1
河即,1
索羅謨,1
三河,1
東,1
札陵澤自札陵澤,1
一支,1
鄂陵澤自,1
乃黃河,1
除,1
此,1
他,1
山之泉,1
與,1
平地,1
泉流,1
為,1
小河,1
盡,1
河東,1
下臣,1
自,1
十一日,1
回程,1
二日,1
登哈爾吉山,1
見,1
河東流,1
托羅,1
南流,1
繞,1
撒,1
除克,1
至巴爾托羅海,1
次日,1
冰山,1
之西,1
其山,1
最高,1
雲霧蔽,1
言此,1
山長,1
九,1
高峰,1
自古,1
至今,1
未見,1
冰,1
消終,1
日雲霧蔽,1
之常,1
雨雪,1
一月,1
中,1
三四日,1
晴,1
而已,1
自此,1
回行,1
十六日,1
至席拉庫,1
特爾之地,1
過僧,1
庫里,1
高嶺,1
行百餘里,1
河岸,1
見黃河,1
自巴爾托羅,1
德堡,1
之北達,1
喀,1
兩山,1
陝中,1
蘭州,1
自京,1
海共,1
七千,1
六百,1
餘里寧,1
夏之西,1
松山,1
海天,1
氣漸,1
低地,1
勢漸,1
高人氣,1
閉塞故,1
多,1
喘息,1
謹繪圖,1
呈覽,1
報聞,1
己巳,1
諭大學士,1
曩,1
日,1
常,1
被,1
親臨,1
遍視見,1
原有,1
一,1
去,1
海近,1
欲,1
疏此,1
建滾,1
水壩,1
開閘,1
入海,1
需餉,1
浩繁,1
恐無益,1
故不輕舉,1
今遣,1
往,1
估欲,1
仍,1
開此,1
大都,1
天津,1
至時,1
王慶,1
坨,1
逆流,1
長,1
相觸,1
旁流,1
以致,1
今將,1
舊,1
濬,1
建壩,1
自必,1
再,1
子牙河,1
廣福樓,1
昔開,1
謂,1
則稱,1
不便,1
互相,1
爭論,1
集河,1
干,1
各控,1
其情,1
及,1
挑此,1
不獨,1
自無虞民始,1
各,1
退後果,1
兩處,1
위기,0
