한자단어,빈도
留任,6
尚書,5
侍郎,5
所得,5
廕,5
革退,5
之,4
祈雨,4
不合,4
都,4
副,4
恩詔,4
和,3
左,3
都御史,3
奏,3
處,3
不,3
王,3
掞,3
曾,3
生俱著,3
從,3
諭,3
大清,2
聖祖合,2
天弘運,2
文武,2
睿哲,2
恭儉,2
寬裕,2
孝敬,2
誠信,2
中,2
功德,2
大,2
成仁,2
皇帝,2
實錄,2
卷,2
二百六十,2
六月,2
等,2
戶部,2
趙,2
申喬,2
工部,2
王頊齡,2
范時,2
崇,2
吏部,2
傅紳,2
蔡升元,2
王之樞,2
彭始,2
摺,2
不勝,2
忻幸,2
又,2
殊屬,2
俱應革,2
詵,2
二,2
鬲,2
王思軾,2
蕭永藻,2
壽,2
張鵬翮,2
孫柱,2
李旭升,2
湯右,2
傅爾笏納,2
呂履恒,2
兵部,2
殷特布,2
党,2
阿賴田,2
張廷樞,2
王度,2
昭,2
董弘毅,2
通政使,2
大學士,2
嵩祝,2
生著,2
朕,2
寬,2
祭葬,2
陞,2
為,2
九,1
康熙,1
五十五年,1
丙申,1
己丑,1
朔,1
九卿,1
遵旨,1
察議,1
刑部侍郎,1
李華之學士,1
搏,1
詹事,1
王奕清,1
妄書,1
之語,1
不親,1
到,1
職禮部,1
尚書赫碩,1
咨陳,1
胡作梅,1
乃,1
其,1
專責,1
竝,1
虔心,1
祈禱,1
而,1
雨澤曾,1
否霑,1
足之處,1
明白,1
具奏,1
職大學士,1
學士星,1
峨泰長,1
從典,1
刑部尚,1
書賴,1
工部侍郎,1
郝林,1
周道,1
新,1
雖,1
親到,1
妄稱,1
語亦屬,1
俱應,1
革職,1
不將,1
在,1
京,1
諸臣,1
虔,1
誠,1
奏報,1
遲延之處,1
即行,1
指名,1
參奏亦屬,1
應革職,1
得旨,1
李華,1
搏王,1
奕,1
清俱著,1
降三級,1
赫碩,1
咨著革,1
職恩詔,1
陳,1
胡作,1
梅俱著,1
降五級,1
星峨,1
泰長,1
典賴,1
郝,1
林周,1
道,1
新俱著,1
降二級,1
著革職,1
四月,1
內,1
起身,1
前,1
一日,1
曾面,1
爾,1
氣色,1
不好,1
仍似,1
有,1
病,1
今夏,1
爾宜,1
在家,1
調養,1
將此,1
緣,1
由,1
並未,1
聲明,1
今若同,1
眾議,1
與,1
前面,1
不符,1
著,1
免予,1
故,1
左侍郎,1
覺和托,1
如,1
例予,1
故右衛,1
統,1
一等,1
伯索,1
訥,1
穆喇錫,1
如例,1
科爾沁,1
碩卓禮克圖,1
親王,1
巴特,1
麻來,1
朝,1
乙酉,1
以正黃旗,1
滿洲,1
統孫渣,1
齊為,1
楊柱,1
都察院,1
江南,1
壽春,1
將任,1
重遠,1
廣東瓊州,1
總兵,1
官,1
八,1
壬辰,1
諭大學士,1
曰,1
熱河,1
地方,1
涼爽,1
尚未,1
甚熱,1
觀京師,1
報內,1
初二,1
日,1
甚熱今,1
時漸,1
大暑,1
應見,1
監禁,1
人犯,1
暫行,1
拘,1
繫,1
此,1
旨,1
速,1
行,1
傳,1
刑部,1
위기,0
