한자단어,빈도
按察使,5
布政使,4
都,4
為,3
司,3
趙,3
副,3
陞,2
山西,2
良棟,2
建昌,2
以致,2
從,2
贈主簿,2
巡撫,2
以下,2
各官,2
太皇太后,2
皇太后,2
移駐,2
五月,1
壬寅,1
朔上,1
自,1
玉泉山,1
回宮移,1
駐,1
瀛,1
臺,1
柯永,1
昇,1
安徽,1
山東,1
張仲舉,1
湖南,1
以原,1
任山東,1
何,1
毓秀,1
四川,1
議政王,1
大臣,1
等議,1
覆鑾儀,1
衛使,1
奏,1
攻克,1
成都,1
雲南,1
省城,1
二次,1
功績,1
未經,1
優敘,1
兩,1
疏查,1
因,1
不,1
急救,1
等,1
處,1
陷賊,1
功罪,1
相抵,1
無庸,1
再,1
敘,1
其標,1
下,1
官兵,1
交與,1
兵部,1
仍令,1
照例,1
議敘,1
之,1
庚子,1
鑲,1
白旗,1
統莽奕祿,1
為護,1
軍統,1
領調,1
正紅旗,1
蒙古,1
統護,1
巴為,1
滿州,1
統予,1
陜,1
西,1
殉難,1
西安,1
府,1
知事,1
贈衛經,1
歷張,1
文選司,1
獄,1
周勝驤,1
白水,1
縣典史,1
煥文,1
浙江,1
陣亡,1
千總王,1
天才,1
吳泗徐,1
天平,1
潘上,1
吉,1
把,1
總陳永祿,1
朱必勝,1
楊向,1
春,1
閻,1
有功,1
左朝極,1
張斌,1
各致,1
祭,1
銀,1
兩戶,1
部議,1
覆,1
穆爾賽,1
疏言,1
太原,1
大同,1
二府,1
屬地畝,1
荒蕪,1
人丁,1
逃亡,1
無徵錢,1
糧三萬,1
四千,1
四百,1
餘,1
兩均,1
請,1
蠲免,1
應自,1
康熙,1
二十一年,1
起准,1
其,1
豁免,1
三年,1
得旨,1
依議,1
人民,1
逃散,1
皆,1
由,1
地方,1
及,1
有司,1
平日,1
不能,1
撫養,1
百姓,1
督,1
勸力,1
田,1
於,1
常,1
平等,1
倉,1
不行,1
積,1
穀,1
備荒,1
猝遇,1
凶年,1
小民,1
失業,1
該,1
撫,1
本應,1
重處分,1
今姑,1
寬免,1
著,1
嚴飭,1
行,1
癸卯,1
上,1
以天,1
時炎,1
熱恭請,1
避暑,1
五龍亭,1
紫光,1
閣予,1
故,1
鑲紅旗漢,1
軍,1
統趙璉,1
祭葬,1
如例,1
위기,0
