한자단어,빈도
允,2
是,2
尚書,2
為,2
火耗,2
又,2
者,2
禁止,2
而,2
在,2
六月,1
庚寅,1
朔上,1
巡幸,1
塞外,1
命,1
皇太子,1
礽,1
皇長,1
子,1
禔,1
隨,1
駕,1
日,1
啟,1
行,1
駐,1
蹕,1
三家店,1
己丑,1
調,1
吏部,1
伊桑阿,1
兵部,1
辛卯,1
上,1
駐蹕,1
河,1
漕廣西道,1
御史,1
錢珏,1
疏言陋,1
弊,1
相沿,1
厲民為,1
甚者,1
莫如,1
山西,1
臣,1
訪聞,1
太原,1
府,1
諸州縣,1
每經,1
徵錢,1
糧有司,1
既,1
收入,1
己,1
之,1
耗而司,1
道府,1
廳,1
復,1
多方,1
需索,1
有,1
司,1
不得不,1
加派,1
於,1
民,1
以致,1
各州,1
縣收,1
銀,1
每,1
兩,1
有加,1
至三錢,1
四錢,1
不,1
等,1
近聞,1
晉撫,1
穆爾賽,1
曾經,1
刊示,1
傳諭,1
知,1
之重,1
申飭,1
也,1
然露章,1
糾劾,1
寂然,1
無聞,1
何怪,1
州縣,1
之視,1
具文,1
貪,1
饕,1
成習,1
耶臣,1
欲,1
指名,1
入告則,1
皆然,1
不勝枚舉,1
但,1
採訪,1
至確,1
不敢,1
不仰籲宸,1
聰急,1
請,1
以,1
甦,1
一方,1
之困,1
得,1
旨,1
九卿,1
詹事,1
科道,1
會同,1
嚴加,1
確議,1
具奏,1
위기,0
