한자단어,빈도
右侍郎,3
陞,2
他,2
為,2
左侍郎,2
兵,2
西安,2
吏部,2
康熙,1
十六年,1
丁巳,1
五月,1
丙子,1
朔,1
都察院,1
左,1
副,1
都御史,1
達哈,1
兵部,1
督捕,1
江西,1
總督,1
董,1
衞,1
國,1
疏,1
報,1
招,1
撫,1
偽,1
總,1
蔡,1
仕,1
伯,1
及,1
五千,1
餘名,1
恢,1
復,1
崇仁,1
縣城得,1
旨嘉獎,1
下部,1
議敘,1
乙亥,1
諭議,1
政王,1
大臣,1
等,1
曰,1
將軍佛尼勒,1
出征,1
四川,1
保寧,1
虧損,1
官兵,1
貽,1
悞,1
大事,1
可罷,1
其將,1
軍革,1
去世,1
職留,1
所襲,1
伊父,1
拜,1
喇,1
布勒,1
哈番,1
令署,1
將軍事轉,1
陳,1
一炳為,1
禮部,1
杜臻,1
詹事,1
邵甘為,1
通政使,1
司通政,1
使,1
大清,1
聖祖合,1
天弘運,1
文武,1
睿哲,1
恭儉,1
寬裕,1
孝敬,1
誠信,1
中,1
和,1
功德,1
大,1
成仁,1
皇帝,1
實錄,1
卷,1
之,1
六十六,1
丁丑,1
上,1
至,1
鞏華城,1
駐蹕,1
위기,0
