한자단어,빈도
萬,5
等,4
五千,4
都,3
上詣,2
貝勒貝子,2
大臣,2
大學士,2
統尚書,2
太皇太后,2
皇太后,2
文武,2
藩王,2
及,2
如例,2
朝,2
李,2
二十七,2
三百,2
七十二,2
六十,2
兩有,2
六百,2
三千,2
九萬,2
康熙,1
二十一年,1
壬戌,1
春,1
正月,1
己酉,1
朔,1
堂子,1
行禮,1
還宮,1
拜神,1
畢率,1
諸王,1
公內,1
精奇,1
尼哈番,1
侍衛等詣,1
宮行,1
禮御,1
太和,1
門王,1
以下,1
各官外,1
使臣,1
上表,1
朝賀,1
筵宴,1
鮮國王,1
焞,1
遣,1
陪臣,1
潗,1
表賀,1
冬至,1
元旦,1
萬壽節,1
進歲,1
貢禮物,1
宴賚如例,1
戊申,1
賜,1
正外,1
公及,1
內,1
上,1
三旗,1
統副,1
侍郎,1
學士,1
侍衛,1
宴,1
旌表,1
八旗,1
節婦,1
滿洲,1
渣,1
哈喇,1
妻伊氏,1
人烈,1
婦滿洲噶布,1
喇妻,1
朱氏,1
蒙古,1
奇,1
塔特,1
妻孫氏,1
各給,1
銀建坊,1
是,1
歲,1
人丁,1
戶口,1
一千七百,1
二十三,1
三百六十,1
八,1
田地,1
山,1
蕩,1
畦,1
地,1
五百三十,1
一萬,1
頃,1
畝徵銀,1
二千,1
二百一十,1
八萬,1
三千七百,1
奇米,1
豆麥,1
一千一百,1
八石,1
四斗,1
有奇草,1
二百四十五,1
七,1
百五十,1
束茶,1
十五,1
三百六十五,1
引行,1
鹽,1
九十八,1
引徵課,1
銀,1
二百三十,1
九千,1
四百,1
六十八,1
奇鑄,1
錢二萬,1
一百三十,1
八千,1
有奇,1
大清,1
聖祖合,1
天弘運,1
睿哲,1
恭儉,1
寬裕,1
孝敬,1
誠信,1
中,1
和,1
功德,1
大,1
成仁,1
皇帝,1
實錄,1
卷,1
之,1
九十九,1
壬子,1
宮,1
問安,1
위기,0
